id,output
5784897,41.37181
24477757,115.5933
26421624,168.31348
17041225,161.08342
16485273,94.609245
26108336,134.55797
21490751,169.91887
24135740,321.5207
13083988,65.41556
29005507,87.59177
26969,225.1484
32492359,164.51366
13883249,246.84476
25672309,232.8289
20373836,130.0729
32961822,183.02481
29801113,52.23018
1040156,306.62033
6258983,73.55072
27876953,75.17101
34042173,66.323784
36382093,304.59897
818325,263.2794
167482,154.04227
31894855,204.44252
786955,337.98682
27714862,162.90428
21961462,153.48894
20425579,226.77444
16844707,75.023125
18946091,101.346535
32528660,238.36728
13192876,64.48581
22866619,193.35437
34976037,207.41605
22047750,79.94525
34911913,255.11664
30045214,62.458393
7265079,79.23427
3499326,72.40922
32242848,49.887276
7396662,104.8831
15178929,152.1406
4286662,223.26102
35321365,110.63799
3166540,184.16977
31391642,65.73119
20031027,179.2968
2043329,233.28511
30275273,64.58882
16039453,321.62445
20499229,153.71593
25189853,174.95331
24017674,61.23774
12168087,87.478424
16618049,62.515343
35875858,-0.033074915
2447298,462.80273
18327630,233.88818
21698168,76.35189
25127644,211.30365
2659477,155.98694
21982223,191.48169
27405246,59.18661
27252798,130.2998
19365218,66.391975
4508885,465.8535
15085230,66.21081
296717,56.369278
33717639,150.22609
28369307,127.52706
22503477,126.57472
19298911,51.98482
9404707,149.00716
19094871,114.797134
7919094,161.8096
16427395,205.76389
35167332,85.19782
5149368,140.12665
21682924,88.66154
18721027,103.705315
17654611,76.08106
28071460,129.29666
22017621,157.42471
968848,101.24505
17187785,100.982635
32297005,237.55461
12585015,269.47656
36209463,398.1346
12812577,294.9005
13313576,198.08977
6992939,161.3585
24182137,321.9258
13990819,184.96274
385657,63.587643
25169866,247.83984
24746840,66.55629
8153005,200.4794
9866779,81.54482
21219737,69.305115
21056653,79.56196
26085068,58.594368
27538237,186.38324
8367271,157.64648
31337900,109.04863
27890305,89.68208
11738951,40.826332
7202170,215.2102
32048480,155.51227
22384915,61.93476
6349524,114.10673
15260962,411.80127
32378301,205.01741
29924285,207.62462
34053516,197.17662
16390662,93.47921
35281242,130.95464
24970982,224.35155
31369363,76.35422
7820664,271.0434
15597119,192.9229
26756339,43.690907
27140232,294.39862
20152950,62.734608
32225206,316.3426
15536769,184.0977
29562532,60.739788
29880984,440.6147
27425265,67.94497
27934322,22.900452
33347638,207.87779
31929775,349.47437
22530764,60.34255
21932977,153.79521
12656371,156.14049
1903198,157.38763
33551770,58.373173
7965847,60.651253
35839810,66.34026
21683921,88.164314
28230753,116.144875
9697969,154.91992
22232328,266.46265
34943129,50.351208
4033521,125.38393
15087285,124.13815
19859179,53.877495
18427825,114.12691
13092604,249.27196
3624653,81.63214
797972,252.8646
31828585,73.63004
12227645,90.06136
13238321,495.9128
31920843,106.15858
33317478,316.82346
34552276,84.17072
7221446,57.470848
46544,193.87625
4824808,76.561485
32506530,250.39117
12560110,112.46487
36262579,64.43966
14964655,182.97807
2267692,198.67871
7679691,90.317924
4097284,108.63045
15176641,105.24385
34670672,240.75308
4438029,301.49536
22356843,132.87386
14010252,233.04689
19678436,199.17496
35040813,88.14386
36311334,214.82997
8266641,45.018566
34537321,209.99165
32420992,80.43578
31668481,191.9879
27132102,281.27472
15783953,83.54378
29792553,85.443375
21978019,216.79288
23710983,70.89406
29539167,61.996895
26523155,93.28367
9324841,159.3608
26455093,74.11832
417685,165.82141
23289645,110.04569
29605532,96.67076
17957663,92.56469
33631732,64.0425
34312239,67.262085
35937388,73.43108
26948645,46.48223
30764476,298.80875
32967988,103.52232
26941551,204.85088
25188064,135.766
19363944,306.42798
16874685,130.18143
31916725,512.38525
23937773,60.783356
34336004,258.4941
1954429,131.90842
13761271,52.954403
1704560,195.5568
36138394,41.962826
864981,25.515692
7962707,121.64059
4154009,125.065155
20308927,236.60379
22797033,251.93584
12243556,52.469803
30958452,111.149155
7619082,269.82224
15321266,102.94818
103311,196.2841
413504,80.71703
36032098,250.51923
24889660,244.53806
8454886,54.49254
34978307,93.08317
35160399,192.75859
16298763,94.809166
21192354,92.200455
1615764,502.2149
16268951,135.79155
1961361,101.70943
450905,93.01912
24655093,123.6913
12089889,211.89204
34369689,78.826485
30398077,63.652107
16467731,267.0576
22713035,62.604248
24896938,344.53827
23361038,118.20306
36451138,77.42049
30209908,211.2474
17797691,136.32657
23620728,51.411167
14110407,229.23877
23992731,134.57332
2159193,253.77176
13000483,371.19452
24349922,55.561897
35410832,322.1895
3581652,135.30962
35793925,60.576004
15980715,59.64779
29965995,181.34576
35463471,132.9172
19828845,188.89311
27528267,67.07061
17665016,40.484966
9597627,52.408886
11753010,38.346725
22503885,144.85635
31307385,262.1269
28986535,113.59216
33941785,240.5622
23827905,74.07239
10361885,100.146034
10100799,142.93645
35284533,249.19716
16011441,75.69588
30792215,161.18358
34865230,237.32974
30286646,183.13869
13955012,57.732292
959948,350.81863
19559780,77.57566
30981245,162.08846
20448558,108.19614
4823682,103.50946
23062475,164.5699
6973463,210.32758
14441627,204.83679
9513152,101.57713
8511404,126.22875
20155838,72.71168
26794121,51.9316
15194011,87.9888
3808230,76.770805
16229583,81.91739
29183838,39.595932
846190,165.61049
528485,29.108963
16449169,125.06741
26320521,334.34027
2107696,193.98247
19385941,44.278156
21998044,68.576775
12381336,188.29655
30295374,71.85393
22258159,20.093088
13730495,220.99368
13987276,111.97607
25380654,92.43536
17716205,112.16007
30438095,210.44304
8186181,221.15913
12761910,27.600163
24244194,56.15348
20900400,200.50339
77936,129.74944
6492778,177.17924
53477,375.8751
21428791,91.3405
32634514,275.90704
15130158,50.581394
31599436,170.60942
9061331,163.37009
35776956,94.42256
30750063,153.78798
32518771,127.28297
5638792,101.665085
14126610,118.64432
3090474,122.60739
36142215,95.513466
30530151,270.3302
25420704,54.37338
12321626,162.4115
15548301,113.4411
23790744,82.471176
4743840,310.58917
7511452,484.49072
12125287,186.6425
9696357,172.06248
19943741,260.26572
32358081,220.33507
30224962,101.9409
23668742,196.75073
8807842,31.37559
9998091,113.59239
21295834,48.34207
12523287,79.2925
9767864,31.371346
12252205,179.36888
30725215,259.30307
36425863,130.52344
30246118,70.94069
36100930,294.3016
35680065,92.140045
1137587,187.4601
31956393,87.120125
29854118,251.52632
24805249,170.5492
35713310,270.01086
12408850,80.52153
21648513,159.88957
24996332,44.934776
1755484,375.88846
15775049,84.83199
3970755,568.611
30453281,52.761257
3896579,249.6395
15181459,252.97328
36007006,332.44608
28496792,115.46727
11514862,54.412468
27394468,127.62932
13496176,147.16904
36374141,55.777294
35582464,278.5601
21247455,60.54876
23377961,57.383556
25257912,143.0988
10131082,144.92258
34539406,109.56732
15647980,63.778103
22029995,202.59497
270315,47.15908
36278924,323.82736
19521346,186.2806
17214699,188.51364
818084,264.86502
5756767,149.90224
6731373,83.56302
4385360,234.47432
19245930,63.323242
6326582,48.813686
20710208,152.396
34180413,311.6974
6686165,46.120903
33743424,373.0295
30200839,138.39522
31190191,61.233982
7664343,206.81161
36309284,69.02545
22017362,129.47215
33241978,228.74535
32572203,208.79869
11114607,101.59882
29541600,202.25122
9737516,192.77228
31249784,58.94819
236788,234.75862
26013177,92.1502
28033675,66.85778
453094,62.762634
17777286,114.16463
35165258,480.04523
1876969,159.87639
27368543,284.48236
27113535,233.1701
21963418,270.87506
18412771,57.855953
16148036,49.08055
36112469,204.60988
5659180,98.8272
14524079,207.63309
18770418,209.4824
760303,376.90997
313890,154.61264
35341419,105.631325
13427044,60.89882
21810203,69.26552
35352999,138.34781
2851945,213.54634
24140556,201.9055
16189705,102.927124
20137576,129.57037
19424753,46.10886
6662241,165.82053
15990199,177.66238
3731871,66.65505
35000403,324.66522
12495831,227.56355
7972210,78.971146
10774325,197.72528
11652262,149.75496
9669305,234.52441
3858105,207.48328
20164612,116.24567
30308289,210.90276
13941332,93.71757
13752439,49.855106
16069784,46.090496
22355018,88.14991
4641406,126.736046
9315797,54.450005
9933667,123.035904
30314819,73.22658
22631779,55.99829
21053044,89.748146
22077632,59.648895
30316546,181.5295
13658605,163.53383
5159567,143.54597
939724,114.192024
8895019,132.29797
20996830,145.51964
21794374,114.14332
30034260,132.32635
26366437,85.66237
31671972,172.4357
22938753,693.30054
22580951,159.85867
9824682,169.89464
31834190,133.62192
27893211,267.27426
36102578,185.64882
31054045,56.226097
699472,205.39973
33260042,45.816154
613818,29.414011
4555241,144.1848
5326138,79.654045
25240993,17.420147
19269531,214.59647
34369607,53.72032
2281147,205.21414
6452764,154.44456
7026258,48.804768
14726498,67.60727
11044453,63.239254
30465539,143.45842
29688392,75.183556
20056328,112.26604
27746387,140.38039
5715049,211.39699
9809458,160.64485
22749967,161.43655
32760468,41.37678
21781515,79.99035
29059214,171.43965
24970373,125.80742
9755785,73.146996
21950927,319.4845
34085929,44.183884
31994,54.647053
35384544,223.1073
29117381,29.723146
3925426,181.13606
29918219,280.34494
28513853,389.5309
5823337,134.95047
35540673,140.323
30967230,667.5398
12294008,277.34225
13333699,210.04216
13734035,192.63615
12598446,159.949
19786572,49.091225
27422684,34.42145
14959195,56.726765
21294449,140.00072
13004961,348.02057
35744074,175.68956
35467286,77.78626
16467165,156.88033
35945192,89.202354
19015421,128.16869
34936509,172.56088
25377317,143.74078
18753645,182.6322
9572219,72.426765
20450185,208.23038
7455580,364.50793
15474504,52.401024
15250168,94.219215
27689960,52.571983
31065551,57.79147
7651474,147.75264
21589646,109.55546
3782283,255.78334
20997574,288.39005
4663804,83.98688
30932236,90.47938
1325911,324.5532
2719792,72.11374
13981865,49.69998
221043,177.79054
9827236,66.28181
22246864,51.358845
27526727,154.31137
3549478,180.00238
21173148,144.51297
13657938,234.92964
9984143,324.34436
17684067,63.922966
12086180,256.9467
33221660,64.201126
17493275,177.62077
33388360,96.486565
30800201,228.8359
2872353,112.3996
29514909,196.88295
35874763,278.2707
23229152,44.04281
13217991,68.49283
15182188,126.907936
24016646,156.83876
24911170,121.32294
27661175,170.67583
9107450,239.74992
267376,45.65461
2794734,920.7971
29758199,131.07463
34830629,102.85174
34017530,168.42102
4813259,85.249985
21550933,205.07132
35486871,67.401505
19985425,150.1938
5893277,51.957253
7789408,78.58321
5771366,27.811855
24733038,106.13953
12099852,138.97263
22371082,71.80958
12916646,128.01054
12322923,287.52783
36444734,275.1411
21106002,100.64597
6750443,255.3236
6481924,154.8369
4593770,127.23515
10585031,221.61183
23860039,73.00139
742795,169.94286
34197608,64.54161
33828402,54.635845
12778383,116.968185
846829,78.86143
30769899,256.719
10021499,87.48132
33660716,264.42838
21931508,75.27612
25236588,94.10349
8563124,198.89603
35005234,271.46988
27356337,155.65945
3999228,451.7534
34702046,95.01487
294227,191.97995
32291386,317.60367
32379480,458.49435
22786489,68.677765
15990316,115.87481
14183466,150.6443
22705963,103.67696
17556208,59.475845
5233279,195.07944
4121173,226.65414
811238,142.6762
819228,67.99685
3270702,56.742504
3265275,312.1485
1744941,190.38933
17210984,117.60625
36421390,149.89775
7328775,201.69939
16066417,67.70957
21721040,185.95923
27088944,218.54916
33133218,131.31917
35939585,88.01029
21550437,54.840305
8342009,94.22034
4823959,36.098045
34337805,78.45245
25030760,187.7512
34061095,163.80537
4774041,218.17793
27650083,75.57603
13587436,189.95746
2305170,183.31491
25765042,113.46765
27784542,187.04115
23385746,71.8037
21435800,146.5117
28915827,137.81204
6301965,270.9941
15860051,47.049248
8482165,192.14609
9016650,131.99184
2186699,195.31265
11732848,226.31403
8825297,161.58011
4709252,185.35515
9529607,238.3796
22205622,68.45548
4847312,175.10936
18291740,80.40922
24871506,120.9201
35377489,113.294395
15019959,61.67802
4996877,261.98422
30393921,283.54535
12929852,213.1533
36259636,138.6359
20918850,233.77162
29393117,303.21643
35703509,1.8833953
18994641,552.2322
15003711,74.72844
10182058,61.752884
19545851,54.902805
3613839,48.97624
8538668,248.69836
10012292,145.99109
15232776,277.24762
29280869,95.53464
26570316,159.39429
20389872,75.23861
16004977,119.08027
17311284,134.24998
32007435,172.0511
18076623,98.65609
7193370,81.8842
15221833,77.07962
33528376,186.337
16526927,68.42664
16085206,180.43344
22059276,87.162415
2116940,218.26831
35228596,495.96146
36172519,124.3619
27067463,175.99171
10985734,163.23192
841484,153.52786
16391487,74.2315
27602303,89.98913
35379882,172.76231
1281023,87.17783
4211276,131.33575
20440249,138.45255
6201730,60.74785
20135361,217.87172
15884157,46.175194
3852988,152.44273
13548515,150.57817
31565717,92.50058
6384383,341.0033
22599828,214.95882
7225366,238.86777
17893069,333.50555
11439208,77.04583
10946644,133.68507
29081547,66.25423
5404627,166.04636
33521183,37.398197
36142853,157.61337
15865251,90.38337
29016907,55.270428
33241498,92.26871
4930951,115.25111
25812660,186.32127
20660511,86.00064
17979764,100.45433
26877259,125.34752
18597908,148.30179
36018750,98.45655
2224417,125.98606
29308138,537.24396
6515562,199.78152
30464266,255.80865
33633853,250.87805
21312495,122.15374
35943649,250.1585
18516103,53.662704
30590147,72.29988
31357191,147.8811
35475475,259.81152
20652607,108.98778
25182363,45.67817
11695338,45.01443
36077160,87.757675
9765276,38.30604
8630185,111.95375
18690466,39.928436
35010481,92.7135
30577164,90.12223
6397059,226.35428
10016503,127.42723
6209994,444.22675
18879379,312.19138
22701863,181.26178
16207381,254.30081
31123490,178.02002
1818420,40.144012
35855199,120.29479
31428785,158.12494
9349221,73.4819
3282550,152.1139
6967861,94.60026
7397649,140.9914
18108981,167.78435
11212414,174.99985
7840953,652.77954
12368099,274.1344
15482081,58.325676
20454481,88.6065
15187369,148.67332
10054480,65.857895
33969648,79.15739
13623361,477.1568
30499662,67.65864
19980277,60.279263
35671794,96.18834
22150519,92.27674
36032998,86.24609
24369857,150.74734
18852245,51.5655
20482284,80.01813
16051971,156.05823
3112953,123.146484
32042820,79.164665
6487933,214.78635
8733620,55.960358
32891722,93.37948
23747164,145.99086
35489384,227.06195
28031654,52.694115
29847462,231.26869
29176864,170.21587
14430662,55.47781
13018127,73.27136
21501295,385.69708
148259,200.5209
28001862,192.07002
34253217,253.26358
29144832,214.1243
22370132,71.33278
8569534,89.9641
36350612,68.19041
33457366,61.3402
26001361,64.04506
31490659,116.98686
4539520,164.2654
19126369,79.10847
10338839,229.64183
8204392,176.75304
14532520,74.73777
9093991,229.09984
8342200,258.3811
31017171,243.70445
19428065,61.378227
27906875,175.35999
15288601,50.129272
22433073,71.628914
19476630,62.05027
33010488,290.09473
27375052,99.412224
30445028,121.15721
24036655,81.42346
7093122,106.912476
14882283,58.923134
34113802,32.322426
29337184,48.235603
22088784,153.7491
34644063,287.97772
9300634,183.0825
28109059,70.61614
32366042,82.458115
36417643,2355.5696
31070935,53.34914
21829821,152.92693
25407116,143.3004
293837,141.16632
3840541,189.70856
27359897,44.721287
21006709,81.37593
33854406,187.59923
22977021,95.97327
30495063,76.552124
12738346,129.2239
36153727,42.68214
12681730,128.6156
2333141,173.0896
14716403,58.608143
11442506,185.84319
18753406,49.415474
24528199,240.73532
6853661,180.27896
20744654,177.80652
31542976,74.6524
418291,62.895344
36130876,431.3988
27935946,59.95433
31042197,133.31682
21241829,117.40196
31378549,143.87679
13073701,179.22957
7339802,112.05555
35978071,111.215385
14518257,72.12409
8829421,236.76558
25486302,163.2742
14683118,67.708115
31878663,62.572624
21148292,178.8015
32179659,19.10898
4365756,124.54977
32574801,58.19881
5105805,171.55391
25180598,105.22056
15099669,188.41591
21318405,124.401535
32908284,83.8723
32236518,266.94925
2248069,118.51665
10575811,154.48842
26210593,68.66349
18196956,80.48129
34741981,55.68547
26236138,57.209034
9563868,210.02126
7726296,204.41066
13514115,53.823284
29176897,139.9825
10922736,45.315636
15259634,61.095642
7970578,155.06107
9550807,97.26404
7047329,153.21512
27029508,157.09186
22023444,114.75855
35387629,183.962
13410478,235.88943
28697632,181.05687
20541715,125.08932
1855846,230.67366
34478107,181.35307
11774815,302.26083
32460177,53.175495
35521916,176.71135
35728640,55.754623
34416169,78.67499
2019755,214.7017
21754946,116.40224
18124043,237.50772
6971639,151.5742
15246070,39.19954
36095625,137.17928
27902950,64.000206
12324203,211.39851
17752907,61.078884
23826739,65.505844
19914250,320.75897
3686493,230.458
21936080,196.43832
20600357,55.580044
4766284,71.62002
7637101,88.81814
36310353,164.22917
20770559,53.00115
4449559,73.512375
34364713,227.5835
33655292,91.56089
3888469,54.08555
35577642,103.545135
26221423,243.90588
32122767,130.93735
23630829,60.243053
36239113,189.49576
26609429,83.06929
23809758,73.65209
9695552,119.1689
17122814,55.28286
18543400,74.57975
27001229,72.84433
4150932,87.27347
33907604,14.486256
14774206,102.0377
34514860,350.8086
21935245,78.81515
6006387,117.45396
16041091,384.0334
29152037,53.490055
843491,62.45177
22206164,182.24551
193105,72.06827
30156908,456.26004
12970866,35.078304
30370613,289.9178
19633511,59.35416
30071822,144.85236
34139763,34.477455
34498482,195.6982
29215541,138.73938
9394266,106.290436
6974728,95.09357
7835680,191.33545
24157013,193.11534
5439148,72.24799
811198,210.0195
9334365,192.37764
33050172,127.20588
26569565,163.27058
22471620,83.67328
13392646,227.98676
18979981,268.6016
3782925,187.87491
26055132,53.99899
24854139,41.759434
2695469,59.21477
20773211,50.03289
20675149,73.20295
22008794,47.056324
13248968,137.00664
17900681,76.89842
13659198,76.97588
30677069,50.073425
13223445,113.74009
25184439,181.83292
22512917,74.99545
31201553,102.58268
35031409,269.57315
14438244,207.25009
22273359,234.25314
33740728,78.37292
1209887,165.03345
33072804,357.30112
33032132,250.62283
9736600,59.894997
9976190,217.49287
3826037,32.123386
29538751,63.289673
6899995,70.46508
1981656,2146.9111
24232309,272.53235
9297852,119.6855
36139701,89.31234
24798693,192.15117
4853287,206.30016
25614818,143.58865
9958322,79.530815
29181504,172.98721
24653572,18.326433
32595490,111.425674
29946644,50.42763
24103428,208.19348
21471540,56.658554
25903655,244.69092
10731618,162.37967
12300734,101.10277
1712462,73.40683
33831221,-55.13814
9277608,223.90303
16010302,263.2778
16312970,95.977974
19636727,43.81572
13770179,64.33041
29794270,76.46387
17304795,64.729256
33955057,186.584
34651712,203.3056
29706358,389.83942
754353,44.737724
29981718,494.566
30235482,163.14226
9107681,60.777412
2922197,87.3674
32667711,144.95403
13881135,60.90117
10072750,210.24498
14215681,84.94702
34907385,47.13716
28137345,59.599083
8614862,51.491863
29245492,76.78142
26750369,61.29634
16146442,59.292255
34109471,155.74211
9575567,63.98651
4439839,155.80669
31120812,84.23996
26690586,158.71896
33688884,107.424324
20250864,166.80193
5738785,170.90837
6314148,327.72006
292047,465.15176
818337,341.74667
27869059,160.04553
15853165,77.709145
14870802,94.912346
13694429,88.491936
3352608,242.22255
6955143,87.24855
23439376,49.53593
32876011,95.59248
13748851,162.94093
17735156,31.557709
25070554,365.5334
20698477,91.51087
17711806,49.898094
4183989,112.92631
10575777,98.78016
28838673,135.74677
22961764,131.55576
35570396,99.78457
33420907,163.08138
25057198,251.27525
16161905,162.02489
34150501,418.68427
19531174,45.888954
32133824,135.51161
32141626,110.16889
14026544,96.04299
31040919,129.75787
19181398,101.39931
4606017,201.83755
27047594,645.49335
36276859,732.7409
24945253,325.9705
9007767,111.74344
6185599,59.79694
5418312,141.49454
28152851,68.828186
3666653,109.89431
21836784,106.58968
35090364,130.45462
34933559,61.215076
35808578,291.2732
11493255,166.53351
14245157,198.47038
4643199,109.534744
28844940,58.353
18024760,82.653755
29905956,119.27828
24653322,102.2044
21936033,94.47024
3583482,100.41453
24392320,119.688126
35425034,204.06946
35491013,266.80325
35610360,190.46545
8651887,50.341324
118430,132.24236
21321503,169.70811
34022109,139.93686
27831402,82.75867
27815089,74.07268
27776337,85.0292
7320160,100.57379
34337267,157.15451
26554937,133.10304
240800,69.90015
19735722,206.75098
958444,88.78375
22016391,53.510067
22312190,76.752014
31111599,391.4168
12681210,110.41
33988643,181.6266
18615898,126.60211
16313932,14.855257
66741,210.86285
30524703,268.97162
9821408,171.46286
840667,580.0864
18635942,139.80266
28671495,45.458103
18148158,197.53835
25015511,52.503044
1223230,444.9773
4227161,158.26384
30593615,226.38634
10074308,82.81201
7259804,96.30817
35152749,277.79507
29225417,166.6752
22294357,163.62956
21429062,168.46236
7435223,142.59854
27610753,168.67801
33775190,272.05896
12794520,51.425575
36082721,147.89456
28927290,76.82818
35005367,127.5833
27372891,190.7603
16855679,213.87286
11738831,137.1402
397034,221.72452
22955342,81.46061
8135887,44.656506
16260496,138.1902
20743305,73.55334
35384013,271.76154
4333204,205.45865
3157420,63.924965
28429572,294.06833
10987342,188.0489
525412,198.91049
25965483,52.863045
32397072,101.56036
3482919,245.62831
26190559,137.48203
19121957,74.56534
30256311,149.36484
5433967,115.50339
35507112,191.39313
36237913,315.7897
20675077,81.038216
10308738,167.36708
12856529,278.5169
26205265,171.06013
34815717,197.01201
19027786,92.770035
16348240,256.47595
19996830,50.906
27098774,48.20856
6992300,74.11841
10812960,77.46919
17283064,54.49442
35607932,-28.32611
4047751,217.33888
2197725,178.17361
7966447,68.0787
12252583,54.75969
9231791,61.519997
10065831,53.037136
199195,70.783455
29083751,106.96703
13254260,43.47144
17654277,29.366507
16766700,72.25834
16353473,71.21537
23429757,372.4101
4987238,293.96738
6390092,180.00264
1567225,416.0552
33940543,52.331432
34711823,210.96129
31038347,311.5264
15180279,151.07079
30252251,84.51746
3867293,50.794598
35028448,57.269947
20417560,124.39012
14401928,206.17348
20586647,180.59438
23004845,135.20865
22918,98.60739
36239107,170.28249
21786780,415.89572
27703865,91.92394
30020930,202.7361
27131137,34.881977
31983211,140.4555
34199783,112.48626
19951242,180.21169
23691189,13.130868
27580328,283.90134
19593009,53.44792
31925075,52.69811
20903359,124.632
13772589,69.0924
18767695,119.27603
2371632,102.616554
850943,188.98816
3511934,74.93945
30735480,747.443
9513379,58.77973
2285355,318.51404
27065834,210.208
1747405,67.38319
30531695,48.908592
4464508,57.533905
68403,138.5685
33666175,19.48034
24356861,111.96914
7293506,252.21278
18358606,173.08553
13559208,149.48024
32719444,287.19592
34204173,222.68521
33607319,69.65867
33520254,90.711655
30011365,191.88232
9316653,111.48266
32784434,260.92017
31809918,85.95065
2021742,304.73746
6323975,179.80943
6795252,49.864277
25724871,73.782646
11591364,172.66953
34592979,226.54135
2754006,93.93354
30009546,90.17194
5897622,206.12364
13572291,297.80832
12210730,84.02783
20135169,90.47494
29286653,89.4875
35170369,155.9348
6256470,140.13358
1350055,128.68498
19569016,200.58649
24177822,58.98892
33688029,64.418106
12966707,233.80067
3509822,76.5433
33988756,88.03744
36117025,423.21082
34748562,118.94997
4576206,252.10445
6800548,191.54527
31595389,155.95735
28690364,75.47443
22438742,158.93655
591710,177.88493
1217046,221.58574
2789713,235.97096
4338177,131.70755
30158357,65.8571
19785676,54.496128
9790462,50.764362
28389771,57.530518
35936418,245.81447
24204269,100.41793
21461874,99.83996
5487204,53.043056
35805037,346.91223
21306457,75.83996
15560258,158.63232
10753967,88.21754
2636762,217.41125
31223941,202.31697
18776660,44.426735
21164579,62.923214
15513127,69.79484
11461798,121.77689
23664916,216.32173
22533666,120.73789
2966685,191.83632
7054585,87.48132
36318560,213.55731
609213,140.617
6272125,86.46958
23024065,138.73184
33168074,64.33296
17267665,187.34148
35545031,144.98062
1965712,260.1577
33365489,243.154
34275040,167.12228
24339196,48.89103
21490120,74.76413
26278372,45.2454
31053208,76.20909
18541736,170.96748
9695052,26.460049
32237306,259.1478
26227629,104.64911
2523629,149.03328
16085088,50.872475
19282178,158.15231
34449879,41.301243
30974737,763.4961
14722273,91.60792
32185917,51.598583
30389336,328.63916
30255625,75.87526
35692073,352.4949
10350120,66.26781
16014657,75.06216
12782370,267.77148
19625234,102.98639
5567220,145.98619
10849166,63.59305
28079070,145.28333
7255577,100.59525
24035864,73.91878
11484489,307.26913
19861834,144.06273
9129113,60.70852
21724762,71.70567
6739145,93.75895
35411781,107.75087
3101058,101.80126
30193326,677.79346
27237511,778.9125
14547628,157.78603
15641562,101.27467
513343,209.30072
1292428,89.16493
20591509,44.013817
35546298,46.778248
8326389,72.30924
30720530,15.354517
7092618,393.5398
6048583,253.61804
20639914,57.454865
4092826,141.6149
13389177,192.63948
19345943,124.53908
34895344,84.15297
6572570,49.723747
255601,164.82462
10118847,67.73882
11140165,186.23578
33270883,117.66847
7740527,89.21372
33406274,267.29562
13640690,174.34174
26526075,213.74103
30133439,103.27466
30445539,82.724815
31879380,107.53603
29652490,71.382286
33427580,190.1089
33527634,228.94952
2969803,75.69157
24266025,136.55103
1209069,37.160305
18911463,158.63907
940115,183.10332
30530758,229.83824
30444003,161.28578
16814818,85.243996
21674032,177.58919
26996408,173.47037
8425657,156.45244
9610982,58.718746
35903391,68.380226
22306848,345.81284
18908676,92.058304
219922,82.78504
4545999,71.16679
3836180,187.91754
26869417,83.71517
23439529,50.190704
23632853,168.85536
28284445,232.09436
16444320,117.6589
19311346,100.86487
31379248,121.380516
29127425,67.166435
31566253,147.86488
26814302,148.13168
13277919,62.34598
30937597,275.25964
35713295,193.21432
6582117,294.74048
5194812,141.2259
9863626,56.60728
27987939,121.04001
21269377,412.579
27593335,216.7168
35615687,150.98901
14807890,69.89259
22122470,159.06123
27557322,57.074333
33279214,212.04997
18803064,55.381687
25872255,162.49431
13623618,72.145454
9496372,260.38623
5172992,68.307365
13864653,48.569057
1645181,164.66344
25943635,24.233122
25679101,102.567726
27922598,108.438225
23961376,110.36103
22767004,122.67497
11985793,156.40428
749965,111.13955
32974799,33.356598
8192079,65.35039
16182780,51.11023
2919578,52.80235
27775893,369.49884
3386923,82.43645
19717572,85.45798
31582772,59.054714
24820955,76.121124
14608350,58.702423
18585458,117.65149
2102315,163.99797
18898808,60.90149
8717373,222.31483
22037644,181.14214
10542347,79.550995
12445316,178.18945
24246704,37.42107
34020097,70.34861
35771605,70.130615
31515617,91.60453
30297696,150.04008
3281660,78.29147
4766468,96.134415
30590361,28.77821
20281546,139.39714
30928305,352.5726
14181565,57.758125
31987806,26.012808
32343097,191.70673
4365276,139.68942
9838920,84.79297
36345653,55.233597
2141667,58.83638
22790700,112.35695
13733309,174.5068
916311,106.40489
34801106,68.85487
12366408,190.0706
15855646,68.888664
31101257,131.75024
6054864,180.28445
35030460,56.437527
16529755,119.842255
21515431,190.94072
21647076,179.68445
14115645,61.59339
13547426,95.108406
270139,65.67289
7037537,123.64224
10628495,156.30528
9950923,115.25111
2260274,270.979
58062,128.53816
30756760,45.994503
13264690,72.49976
31173740,199.8092
28843143,55.1453
24806141,121.4535
4296291,198.10127
18018752,149.78055
15523119,131.57208
9624177,217.6097
22533436,166.73608
35770530,178.66232
9024747,77.81474
8286476,94.192856
13417410,106.17496
9371045,306.73593
29958350,248.53966
34096839,144.52278
33673436,168.13693
7973730,138.97934
21568479,75.30065
10985169,139.65646
21503589,92.46048
15806629,107.162155
9713594,62.1705
14314562,343.2249
34966406,103.7476
32501003,128.54277
25245882,121.34865
479263,168.80551
21967332,220.54973
2895511,124.855125
17465159,87.89983
22164078,234.71481
7010135,91.11832
2764516,123.29548
36087720,243.0591
19036290,64.078255
32283154,167.3423
15037640,66.49923
23019675,37.562565
8647773,146.08601
24891651,68.14059
26327970,85.15963
29712306,292.69516
7697161,693.3058
30035973,115.851974
546504,172.49832
16999617,112.9705
13190121,298.6339
18872858,89.9945
30961345,153.99661
21853347,212.15884
10089333,186.63994
16381905,52.425575
7966358,291.69522
20753678,80.15741
26183582,255.7971
4644632,174.57498
13750448,163.0119
32476606,240.08557
30570251,54.444466
32644251,148.2534
22382300,153.4968
27248487,226.64981
12714891,173.20805
877135,203.54085
18255225,151.82538
3553361,242.5113
15056538,278.729
21859249,139.84966
24618397,218.32713
19429202,78.09442
8358047,62.681873
30763950,290.51758
20074223,63.029198
27217819,71.46449
16734233,119.688126
35772999,403.69147
7746872,195.8639
900503,590.0992
9625266,306.714
35643772,143.58324
1009883,255.21605
